timestamp,tollID,tagRef,tagHomeID,charge
2022-03-21 00:20:14,NAO01,AMHJ7XVG0,AM,2.5
2022-03-14 01:57:25,NAO27,AMHJ7XVG0,AM,2.5
2022-03-22 17:33:15,NAO24,NAONSM43D8,NAO,2.5
2022-03-04 14:46:01,AM08,AMV3A3ZMF,AM,2.8
2022-03-15 13:05:00,NAO12,EGC11ERTJ,EG,2.5
2022-03-10 07:16:37,EG03,KOWKTAKPU,KO,1.2
2022-03-19 14:43:05,EG03,NAOHL1N13J,NAO,1.2
2022-03-17 05:13:24,NO02,NAOP0J43D5,NAO,3.85
2022-03-21 08:14:43,NAO19,NAOP0J43D5,NAO,2.5
2022-03-09 20:34:34,NO07,NOX6GVWRD,NO,3.55
2022-03-08 17:14:46,KO02,GE2IAGL58,GE,3.4
2022-03-16 19:47:09,EG16,NORCBPLJD,NO,1.2
2022-03-17 12:43:26,EG15,NOXFGCAQV,NO,1.2
2022-03-10 06:01:11,NO06,NAO5UQPGB7,NAO,3.25
2022-03-06 19:20:23,NAO14,NORCBPLJD,NO,2.5
2022-03-18 05:05:27,EG30,NAOHL1N13J,NAO,1.5
2022-03-17 17:54:39,NAO33,KONCXLL4Z,KO,2.5
2022-03-11 16:38:13,NAO09,NOE1V2ISQ,NO,2.5
2022-03-01 01:08:27,AM08,NOE1V2ISQ,NO,2.8
2022-03-22 12:18:51,EG11,AMXAJI0Y6,AM,0.5
2022-03-17 06:13:27,NAO14,NAOHL1N13J,NAO,2.5
2022-03-20 15:44:00,NAO19,EGVWPVS7H,EG,2.5
2022-03-15 18:06:32,AM06,AMV3A3ZMF,AM,3.6
2022-03-01 18:20:55,EG27,EGSEIMVIH,EG,1.4
2022-03-21 18:46:02,NO12,KOJDP0LVS,KO,3.35
2022-03-02 07:57:19,EG07,AMLJH75LX,AM,1.8
2022-03-05 16:54:59,EG33,GEL6246HI,GE,2.0
2022-03-17 03:10:18,AM08,EGVWPVS7H,EG,2.8
2022-03-27 20:40:10,MO06,EG7UR23GD,EG,2.6
2022-03-07 08:58:31,EG16,GEL6246HI,GE,1.2
2022-03-10 15:36:04,GE01,MOJCKJLTE,MO,14.7
2022-03-15 18:41:51,MO02,NAOVZ41NAM,NAO,1.35
2022-03-06 23:07:21,NAO04,OO1B0Z3NX,OO,2.5
2022-03-17 10:01:48,NAO25,OO1B0Z3NX,OO,2.5
2022-03-28 20:39:34,MO02,NAOHL1N13J,NAO,1.35
2022-03-12 05:47:09,OO07,OO1B0Z3NX,OO,1.9
2022-03-08 18:37:32,MO08,AMV3A3ZMF,AM,3.15
2022-03-11 11:15:23,NAO01,KOJDP0LVS,KO,2.5
2022-03-26 05:13:54,AM09,OO1B0Z3NX,OO,3.1
2022-03-15 07:57:50,NAO33,EGYTJXEPQ,EG,2.5
2022-03-26 23:50:51,KO10,EGYTJXEPQ,EG,2.05
2022-03-08 20:52:42,MO01,EG9CHJ755,EG,1.35
2022-03-22 09:41:54,KO06,KONCXLL4Z,KO,1.9
2022-03-17 19:57:40,MO12,EGSEIMVIH,EG,2.05
2022-03-16 11:31:40,NAO13,NAO5ZJA8DZ,NAO,2.5
2022-03-05 19:26:56,KO08,NAOVZ41NAM,NAO,1.85
2022-03-28 19:15:44,NO05,EGIGQPKI7,EG,3.25
2022-03-14 16:35:30,NAO18,NAOLY8OZCY,NAO,2.5
2022-03-08 18:42:31,KO04,NAO09SKDGI,NAO,2.95
2022-03-11 16:57:06,KO01,NAO5ZJA8DZ,NAO,3.4
2022-03-13 20:12:08,NAO40,NORCBPLJD,NO,2.5
2022-03-24 01:45:39,EG07,NO7PTX63C,NO,1.8
2022-03-13 22:14:41,KO05,NAOURTP0LZ,NAO,1.9
2022-03-14 23:02:45,KO05,GEJA1WJ0T,GE,1.9
2022-03-10 09:04:20,NAO11,EGIGQPKI7,EG,2.5
2022-03-23 04:53:34,NAO25,KOWM31YIH,KO,2.5
2022-03-07 07:44:49,EG15,KOJDP0LVS,KO,1.2
2022-03-08 23:21:01,KO01,NOXFGCAQV,NO,3.4
2022-03-04 15:56:49,NAO38,EGIGQPKI7,EG,2.5
2022-03-21 21:46:38,OO08,NAOLY8OZCY,NAO,1.9
2022-03-13 23:02:05,AM09,GEL6246HI,GE,3.1
2022-03-03 05:00:30,NO03,KOWKTAKPU,KO,3.25
2022-03-26 17:07:24,AM05,KOIXA11DP,KO,3.6
2022-03-05 23:02:17,NAO18,GEJA1WJ0T,GE,2.5
2022-03-19 00:20:07,NAO36,NAOLY8OZCY,NAO,2.5
2022-03-28 18:58:25,EG05,GEX7EEDTJ,GE,1.7
2022-03-04 21:17:38,EG27,NAOURTP0LZ,NAO,1.4
2022-03-05 20:10:36,OO07,OOQ0OXFQ8,OO,1.9
2022-03-04 10:27:53,EG13,EGRHOCN9J,EG,1.2
2022-03-09 23:41:37,EG30,AMLJH75LX,AM,1.5
2022-03-20 12:52:05,EG28,AMV3A3ZMF,AM,1.4
2022-03-21 08:04:51,NAO21,NAOBMYOFQE,NAO,2.5
2022-03-25 23:04:14,AM09,NORCBPLJD,NO,3.1
2022-03-05 18:54:37,EG33,AMV3A3ZMF,AM,2.0
2022-03-23 22:30:11,EG32,EGUT0CVS4,EG,1.4
2022-03-05 11:54:33,NAO18,KOWKTAKPU,KO,2.5
2022-03-20 22:52:20,NO11,MOV86WZS3,MO,3.35
2022-03-06 00:10:11,NAO33,GEJA1WJ0T,GE,2.5
2022-03-26 08:25:50,MO01,EGF1T2TAL,EG,1.35
2022-03-17 00:29:18,EG38,NAOHAFEYUH,NAO,1.4
2022-03-01 07:14:57,KO08,AMV3A3ZMF,AM,1.85
2022-03-15 21:07:18,EG19,NOE1V2ISQ,NO,1.4
2022-03-21 14:42:18,EG28,EG7UR23GD,EG,1.4
2022-03-21 06:44:30,EG36,NAO5UQPGB7,NAO,1.0
2022-03-02 04:12:04,KO08,KOWKTAKPU,KO,1.85
2022-03-09 14:14:02,NO14,OO1B0Z3NX,OO,4.15
2022-03-28 17:13:06,OO10,GE5A0L725,GE,2.5
2022-03-02 15:55:08,NAO04,OO7PZE9VI,OO,2.5
2022-03-07 12:21:23,EG21,NORCBPLJD,NO,1.6
2022-03-09 01:29:47,MO07,NAOURTP0LZ,NAO,3.15
2022-03-21 12:05:11,MO03,EGVWPVS7H,EG,2.1
2022-03-22 17:31:07,EG32,AMXAJI0Y6,AM,1.4
2022-03-22 10:50:08,MO02,KOWKTAKPU,KO,1.35
2022-03-20 12:50:46,NAO31,GEX7EEDTJ,GE,2.5
2022-03-24 02:06:12,NAO13,EGF1T2TAL,EG,2.5
2022-03-01 05:57:25,OO04,GE5A0L725,GE,2.4
2022-03-19 07:16:51,OO10,EGUT0CVS4,EG,2.5
2022-03-01 05:17:10,KO07,GE2IAGL58,GE,1.85
2022-03-02 03:39:19,EG33,NAOURTP0LZ,NAO,2.0
2022-03-07 22:35:05,AM09,NOX6GVWRD,NO,3.1
2022-03-09 21:02:21,EG37,EGUT0CVS4,EG,1.4
2022-03-05 19:11:16,AM04,EGC11ERTJ,EG,2.2
2022-03-14 01:16:34,NAO19,EGRHOCN9J,EG,2.5
2022-03-09 08:55:08,NAO32,AMV3A3ZMF,AM,2.5
2022-03-15 11:54:09,NO12,EG7UR23GD,EG,3.35
2022-03-22 01:41:20,MO04,KONCXLL4Z,KO,2.1
2022-03-06 05:12:29,MO08,OO7PZE9VI,OO,3.15
2022-03-18 15:57:56,NAO35,EGRHOCN9J,EG,2.5
2022-03-23 08:45:38,EG31,KOWM31YIH,KO,1.4
2022-03-01 00:32:05,EG20,NAOHAFEYUH,NAO,1.4
2022-03-10 04:17:28,MO04,GEJA1WJ0T,GE,2.1
2022-03-21 08:15:11,EG02,GE5A0L725,GE,3.0
2022-03-23 11:56:05,NAO05,NOXFGCAQV,NO,2.5
2022-03-14 09:11:39,OO03,GE2IAGL58,GE,2.4
2022-03-22 00:53:46,EG15,MOV86WZS3,MO,1.2
2022-03-11 08:39:51,EG37,NAOHL1N13J,NAO,1.4
2022-03-14 12:31:20,NO02,EG9CHJ755,EG,3.85
2022-03-04 13:32:18,NAO37,NO7PTX63C,NO,2.5
2022-03-21 21:18:40,MO03,KONCXLL4Z,KO,2.1
2022-03-20 14:18:15,MO02,NAOBMYOFQE,NAO,1.35
2022-03-13 23:20:09,NAO16,EGC11ERTJ,EG,2.5
2022-03-28 17:31:26,KO09,MOV86WZS3,MO,2.05
2022-03-27 23:03:16,AM09,GEJA1WJ0T,GE,3.1
2022-03-02 05:05:46,MO05,NOXFGCAQV,NO,2.6
2022-03-25 07:22:46,NAO05,AMNT3W5UZ,AM,2.5
2022-03-27 05:08:41,KO07,GEX7EEDTJ,GE,1.85
2022-03-01 07:15:10,NAO34,AMV3A3ZMF,AM,2.5
2022-03-24 16:01:21,OO02,AMXAJI0Y6,AM,2.3
2022-03-07 02:21:48,OO07,GEL6246HI,GE,1.9
2022-03-16 23:38:06,OO03,GE5A0L725,GE,2.4
2022-03-11 12:04:45,OO04,AMV3A3ZMF,AM,2.4
2022-03-28 05:15:37,EG33,EGYTJXEPQ,EG,2.0
2022-03-13 23:24:57,EG10,NAOHAFEYUH,NAO,0.9
2022-03-08 19:06:28,KO05,NAO09SKDGI,NAO,1.9
2022-03-13 02:48:16,EG38,EGC11ERTJ,EG,1.4
2022-03-22 21:17:21,KO03,EGIGQPKI7,EG,2.95
2022-03-14 12:42:53,MO06,EGIGQPKI7,EG,2.6
2022-03-23 13:21:32,AM09,NAOLY8OZCY,NAO,3.1
2022-03-20 13:43:34,GE01,AMXAJI0Y6,AM,14.7
2022-03-23 15:28:54,EG37,EGSEIMVIH,EG,1.4
2022-03-27 23:14:42,EG36,EGYTJXEPQ,EG,1.0
2022-03-10 22:20:10,EG24,AMLJH75LX,AM,1.4
2022-03-15 11:15:27,EG31,NAOVZ41NAM,NAO,1.4
2022-03-18 11:33:12,KO08,NAOBMYOFQE,NAO,1.85
2022-03-26 18:38:08,MO07,NOXFGCAQV,NO,3.15
2022-03-04 05:56:01,NAO04,MOJCKJLTE,MO,2.5
2022-03-20 14:14:56,NO11,KONCXLL4Z,KO,3.35
2022-03-21 19:37:08,EG35,NAOLY8OZCY,NAO,1.0
2022-03-26 17:30:02,NAO12,EGVWPVS7H,EG,2.5
2022-03-07 06:26:54,NAO31,NO7PTX63C,NO,2.5
2022-03-25 12:14:09,MO09,KOIXA11DP,KO,2.7
2022-03-17 04:17:13,NAO23,NOE1V2ISQ,NO,2.5
2022-03-01 09:04:21,OO03,KONCXLL4Z,KO,2.4
2022-03-19 12:13:10,EG21,KONCXLL4Z,KO,1.6
2022-03-17 07:33:16,KO06,AMNT3W5UZ,AM,1.9
2022-03-13 21:45:25,EG10,NAOHL1N13J,NAO,0.9
2022-03-27 10:03:58,NO11,NOX6GVWRD,NO,3.35
2022-03-11 13:24:48,NAO05,NOXFGCAQV,NO,2.5
2022-03-28 08:40:05,KO07,OOZSJ49IT,OO,1.85
2022-03-21 23:17:54,EG05,NORCBPLJD,NO,1.7
2022-03-09 10:14:43,EG27,NAOBMYOFQE,NAO,1.4
2022-03-15 01:45:27,EG04,EGC11ERTJ,EG,1.2
2022-03-06 18:59:20,NAO40,NAOLY8OZCY,NAO,2.5
2022-03-14 05:41:27,NAO25,AMV3A3ZMF,AM,2.5
2022-03-22 13:00:03,NO09,GEJA1WJ0T,GE,4.2
2022-03-11 18:05:23,EG02,OO1B0Z3NX,OO,3.0
2022-03-11 05:11:02,EG18,NAOLY8OZCY,NAO,2.1
2022-03-16 15:20:25,EG04,AMNT3W5UZ,AM,1.2
2022-03-24 02:39:09,MO09,GEL6246HI,GE,2.7
2022-03-04 13:00:13,NAO19,NAOHL1N13J,NAO,2.5
2022-03-08 13:15:39,NAO11,NAONSM43D8,NAO,2.5
2022-03-15 18:49:26,AM08,NAOBMYOFQE,NAO,2.8
2022-03-13 08:59:31,NAO05,EG7UR23GD,EG,2.5
2022-03-28 15:07:09,NAO29,KONCXLL4Z,KO,2.5
2022-03-22 18:49:47,NAO30,OO3KKV9RF,OO,2.5
2022-03-19 03:19:31,NO11,OO7PZE9VI,OO,3.35
2022-03-23 07:28:52,NAO31,GE5A0L725,GE,2.5
2022-03-05 11:26:04,EG36,EGRHOCN9J,EG,1.0
2022-03-06 16:42:09,NAO16,OO7PZE9VI,OO,2.5
2022-03-19 17:11:22,KO08,EGVWPVS7H,EG,1.85
2022-03-03 14:56:20,NO09,NAONSM43D8,NAO,4.2
2022-03-26 12:46:33,NO13,NAONSM43D8,NAO,4.15
2022-03-16 01:48:11,NO09,EGUT0CVS4,EG,4.2
2022-03-27 19:56:47,KO02,KOJDP0LVS,KO,3.4
2022-03-11 22:47:40,EG27,KOIXA11DP,KO,1.4
2022-03-11 17:01:31,OO02,NAOHL1N13J,NAO,2.3
2022-03-27 02:09:59,KO05,GEX7EEDTJ,GE,1.9
2022-03-21 05:24:53,NO04,MOV86WZS3,MO,3.25
2022-03-07 16:49:20,EG06,EGF1T2TAL,EG,1.7
2022-03-13 23:53:03,MO05,AMHJ7XVG0,AM,2.6
2022-03-14 16:20:41,EG37,OOZSJ49IT,OO,1.4
2022-03-23 06:53:36,NO11,GE5A0L725,GE,3.35
2022-03-21 12:17:24,KO10,AMV3A3ZMF,AM,2.05
2022-03-11 15:21:55,NAO21,KOIXA11DP,KO,2.5
2022-03-19 11:13:24,NO03,OOZSJ49IT,OO,3.25
2022-03-10 10:44:13,NAO20,EGUT0CVS4,EG,2.5
2022-03-09 22:25:03,NAO19,NOQLL8OS9,NO,2.5
2022-03-24 00:36:23,NO06,GE2IAGL58,GE,3.25
2022-03-26 05:55:39,OO03,GEX7EEDTJ,GE,2.4
2022-03-22 19:30:41,NAO17,OO3KKV9RF,OO,2.5
2022-03-19 02:05:33,NAO16,KOWM31YIH,KO,2.5
2022-03-06 03:57:37,NO02,EGSEIMVIH,EG,3.85
2022-03-28 23:15:33,NAO03,EGC11ERTJ,EG,2.5
2022-03-10 20:49:41,OO06,OO3KKV9RF,OO,3.5
2022-03-19 14:40:13,NAO38,KONCXLL4Z,KO,2.5
2022-03-18 21:37:38,OO05,NAOBMYOFQE,NAO,3.5
2022-03-06 11:19:31,EG11,EGIGQPKI7,EG,0.5
2022-03-02 18:42:20,AM04,NOQLL8OS9,NO,2.2
2022-03-17 01:50:05,NAO09,KOJDP0LVS,KO,2.5
2022-03-06 23:22:54,NAO03,NAOBMYOFQE,NAO,2.5
2022-03-20 01:38:21,NAO17,NORCBPLJD,NO,2.5
2022-03-22 14:46:39,EG29,NAOP0J43D5,NAO,1.5
2022-03-15 21:55:19,NAO15,AMNT3W5UZ,AM,2.5
2022-03-03 12:27:53,EG14,KOWM31YIH,KO,1.2
2022-03-22 21:23:49,NAO03,NAO5UQPGB7,NAO,2.5
2022-03-07 04:06:36,NO08,OOZSJ49IT,OO,3.55
2022-03-03 09:30:58,NAO30,KOJDP0LVS,KO,2.5
2022-03-18 00:36:58,GE01,NOXFGCAQV,NO,14.7
2022-03-21 13:12:44,OO09,MOJCKJLTE,MO,2.5
2022-03-02 14:04:07,MO05,MOV86WZS3,MO,2.6
2022-03-02 14:10:05,KO10,NAOHL1N13J,NAO,2.05
2022-03-26 15:45:26,EG22,NOE1V2ISQ,NO,1.6
2022-03-13 09:03:03,NAO11,EGRHOCN9J,EG,2.5
2022-03-27 08:57:26,EG24,NAOURTP0LZ,NAO,1.4
2022-03-15 05:34:42,NAO30,AMH9SDBDW,AM,2.5
2022-03-20 20:30:37,KO06,KOWKTAKPU,KO,1.9
2022-03-01 15:44:42,EG19,NORCBPLJD,NO,1.4
2022-03-28 11:59:20,EG32,KOJDP0LVS,KO,1.4
2022-03-01 10:51:12,NAO10,EGF1T2TAL,EG,2.5
2022-03-03 09:06:10,NAO30,NOXFGCAQV,NO,2.5
2022-03-07 03:18:10,NO11,EGYTJXEPQ,EG,3.35
2022-03-18 23:54:01,NAO36,EG7UR23GD,EG,2.5
2022-03-09 00:38:20,MO06,NORCBPLJD,NO,2.6
2022-03-17 11:06:55,MO03,GEJA1WJ0T,GE,2.1
2022-03-20 05:18:08,NAO02,NOX6GVWRD,NO,2.5
2022-03-04 22:57:02,NAO14,KOJDP0LVS,KO,2.5
2022-03-08 11:55:38,KO07,KONCXLL4Z,KO,1.85
2022-03-23 14:44:47,KO08,NAOURTP0LZ,NAO,1.85
2022-03-09 23:51:46,KO09,OO3KKV9RF,OO,2.05
2022-03-25 05:43:30,NO05,MOJCKJLTE,MO,3.25
2022-03-25 06:13:56,NAO16,GEX7EEDTJ,GE,2.5
2022-03-12 00:16:25,NAO29,KOJDP0LVS,KO,2.5
2022-03-26 07:40:45,NAO12,AMH9SDBDW,AM,2.5
2022-03-25 13:35:44,NAO26,OO1B0Z3NX,OO,2.5
2022-03-27 01:49:12,NAO11,AMNT3W5UZ,AM,2.5
2022-03-15 09:37:05,NO10,OOQ0OXFQ8,OO,4.2
2022-03-20 13:30:43,NAO30,AMV3A3ZMF,AM,2.5
2022-03-18 12:33:56,NO11,AMHJ7XVG0,AM,3.35
2022-03-04 20:57:35,EG32,NOQLL8OS9,NO,1.4
2022-03-03 14:35:31,EG01,GEL6246HI,GE,3.0
2022-03-01 12:58:19,NAO08,OO3KKV9RF,OO,2.5
2022-03-01 06:08:36,MO07,EG7UR23GD,EG,3.15
2022-03-26 15:28:32,NAO07,EGF1T2TAL,EG,2.5
2022-03-09 14:00:07,NO01,EGYTJXEPQ,EG,3.85
2022-03-16 08:52:30,AM03,NOXFGCAQV,NO,2.2
2022-03-02 01:11:28,NAO22,KOWKTAKPU,KO,2.5
2022-03-06 08:18:42,MO09,EG9CHJ755,EG,2.7
2022-03-11 16:29:32,EG18,NAONSM43D8,NAO,2.1
2022-03-25 19:00:17,EG01,OO7PZE9VI,OO,3.0
2022-03-13 02:51:09,EG24,AMH9SDBDW,AM,1.4
2022-03-28 18:50:16,NO08,EGUT0CVS4,EG,3.55
2022-03-26 02:58:24,NO14,NAOP0J43D5,NAO,4.15
2022-03-25 15:07:36,AM08,KOJDP0LVS,KO,2.8
2022-03-06 09:06:46,OO05,NAOBMYOFQE,NAO,3.5
2022-03-27 00:42:33,EG18,NAOHL1N13J,NAO,2.1
2022-03-01 22:48:18,MO08,GE5A0L725,GE,3.15
2022-03-09 10:53:13,OO06,EGC11ERTJ,EG,3.5
2022-03-05 11:03:49,EG17,NAOBMYOFQE,NAO,2.1
2022-03-16 08:03:41,NAO22,EGVWPVS7H,EG,2.5
2022-03-24 05:52:05,EG13,OO1B0Z3NX,OO,1.2
2022-03-06 23:54:21,AM03,GE5A0L725,GE,2.2
2022-03-13 14:07:26,AM02,KOWM31YIH,KO,2.0
2022-03-09 19:20:38,EG38,AMLJH75LX,AM,1.4
2022-03-28 02:15:08,NAO26,AMV3A3ZMF,AM,2.5
2022-03-06 08:22:05,NAO24,KOIXA11DP,KO,2.5
2022-03-25 08:18:19,OO10,OOZSJ49IT,OO,2.5
2022-03-01 20:17:06,MO10,NAOLY8OZCY,NAO,2.7
2022-03-09 13:08:12,EG05,NAOP0J43D5,NAO,1.7
2022-03-02 00:04:49,KO02,OOZSJ49IT,OO,3.4
2022-03-05 01:21:01,EG21,NOX6GVWRD,NO,1.6
2022-03-10 09:15:53,OO02,OO7PZE9VI,OO,2.3
2022-03-07 12:32:19,EG13,NAOBMYOFQE,NAO,1.2
2022-03-13 11:47:23,NAO31,AMV3A3ZMF,AM,2.5
2022-03-13 19:58:01,EG22,NAOBMYOFQE,NAO,1.6
2022-03-01 17:03:41,NAO17,OOQ0OXFQ8,OO,2.5
2022-03-18 04:50:22,NAO14,NAONSM43D8,NAO,2.5
2022-03-06 16:43:09,NAO18,AMNT3W5UZ,AM,2.5
2022-03-11 18:42:19,EG37,EG9CHJ755,EG,1.4
2022-03-06 10:49:58,AM08,NO7PTX63C,NO,2.8
2022-03-17 03:55:56,EG04,AMNT3W5UZ,AM,1.2
2022-03-17 14:50:24,MO07,NAO5ZJA8DZ,NAO,3.15
2022-03-17 09:23:21,AM05,AMH9SDBDW,AM,3.6
2022-03-11 22:58:08,EG35,GEL6246HI,GE,1.0
2022-03-21 12:25:44,OO05,EGC11ERTJ,EG,3.5
2022-03-22 12:39:26,EG26,KOWM31YIH,KO,1.8
2022-03-23 07:08:38,EG29,GEL6246HI,GE,1.5
2022-03-10 11:26:36,EG38,NAOHL1N13J,NAO,1.4
2022-03-27 22:09:11,EG10,KOWKTAKPU,KO,0.9
2022-03-02 19:26:51,NAO28,AMXAJI0Y6,AM,2.5
2022-03-27 07:45:08,NO09,NAO5ZJA8DZ,NAO,4.2
2022-03-06 05:28:02,NAO05,EGVWPVS7H,EG,2.5
2022-03-03 18:42:31,NAO09,GEJA1WJ0T,GE,2.5
2022-03-19 20:53:59,NAO12,NAOLY8OZCY,NAO,2.5
2022-03-11 10:25:24,GE02,NAOURTP0LZ,NAO,14.7
2022-03-25 13:15:51,NAO36,EGIGQPKI7,EG,2.5
2022-03-01 04:41:14,NO10,EGVWPVS7H,EG,4.2
2022-03-12 15:08:53,EG37,KOWM31YIH,KO,1.4
2022-03-25 03:39:52,AM04,GEJA1WJ0T,GE,2.2
2022-03-12 07:22:33,MO01,NAOURTP0LZ,NAO,1.35
2022-03-07 06:21:57,OO06,AMNT3W5UZ,AM,3.5
2022-03-12 10:46:33,AM08,EG9CHJ755,EG,2.8
2022-03-05 17:53:16,NAO11,GEL6246HI,GE,2.5
2022-03-14 19:03:34,NAO10,NOXFGCAQV,NO,2.5
2022-03-07 09:17:17,NAO22,NAOBMYOFQE,NAO,2.5
2022-03-06 15:09:12,EG19,OO7PZE9VI,OO,1.4
2022-03-14 03:43:37,OO10,NAO09SKDGI,NAO,2.5
2022-03-20 19:30:52,AM05,NOE1V2ISQ,NO,3.6
2022-03-05 15:12:46,NAO28,KOWM31YIH,KO,2.5
2022-03-03 03:53:24,NO13,EGSEIMVIH,EG,4.15
2022-03-14 20:35:25,NAO34,NORCBPLJD,NO,2.5
2022-03-05 20:12:02,NAO10,NAO5UQPGB7,NAO,2.5
2022-03-07 03:40:34,NAO06,EG7UR23GD,EG,2.5
2022-03-08 01:36:49,EG21,EGC11ERTJ,EG,1.6
2022-03-27 04:18:36,EG38,OOQ0OXFQ8,OO,1.4
2022-03-21 13:37:46,NAO02,EGC11ERTJ,EG,2.5
2022-03-18 01:39:54,EG38,GEJA1WJ0T,GE,1.4
2022-03-18 22:13:07,EG36,AMLJH75LX,AM,1.0
2022-03-07 20:47:15,NAO08,AMH9SDBDW,AM,2.5
2022-03-04 09:25:13,EG35,MOV86WZS3,MO,1.0
2022-03-01 21:39:20,NAO21,EGVWPVS7H,EG,2.5
2022-03-21 22:22:53,MO12,AMV3A3ZMF,AM,2.05
2022-03-19 06:38:41,EG02,EG9CHJ755,EG,3.0
2022-03-23 00:39:11,KO05,NOE1V2ISQ,NO,1.9
2022-03-07 10:47:23,NAO02,NAOLY8OZCY,NAO,2.5
2022-03-23 07:44:47,EG24,OOQ0OXFQ8,OO,1.4
2022-03-25 02:17:34,MO10,KOWKTAKPU,KO,2.7
2022-03-04 03:29:06,NAO38,OO3KKV9RF,OO,2.5
2022-03-08 11:31:17,EG22,EGC11ERTJ,EG,1.6
2022-03-19 10:58:28,EG04,EGUT0CVS4,EG,1.2
2022-03-14 10:04:00,KO08,NAO5UQPGB7,NAO,1.85
2022-03-12 17:39:09,EG30,NAOHL1N13J,NAO,1.5
2022-03-24 12:48:09,MO07,NAO5ZJA8DZ,NAO,3.15
2022-03-08 13:14:31,NO03,AMV3A3ZMF,AM,3.25
2022-03-07 12:10:45,NAO18,MOJCKJLTE,MO,2.5
2022-03-17 21:45:41,NAO33,EG7UR23GD,EG,2.5
2022-03-28 19:29:05,NO07,KOWM31YIH,KO,3.55
2022-03-28 06:41:28,NAO14,AMLJH75LX,AM,2.5
2022-03-06 08:34:34,NAO25,NAOURTP0LZ,NAO,2.5
2022-03-06 09:16:53,AM07,NAOVZ41NAM,NAO,2.8
2022-03-10 14:24:16,NO14,MOV86WZS3,MO,4.15
2022-03-18 14:47:40,EG10,NAOLY8OZCY,NAO,0.9
2022-03-12 14:39:46,KO08,GEJA1WJ0T,GE,1.85
2022-03-11 05:16:40,NAO03,OO1B0Z3NX,OO,2.5
2022-03-11 09:24:59,EG34,EGYTJXEPQ,EG,2.0
2022-03-01 18:03:05,OO08,NAONSM43D8,NAO,1.9
2022-03-09 23:29:40,EG37,NOX6GVWRD,NO,1.4
2022-03-15 17:50:50,EG20,NOE1V2ISQ,NO,1.4
2022-03-16 00:41:57,EG22,GEJA1WJ0T,GE,1.6
2022-03-08 19:55:21,NAO36,EGIGQPKI7,EG,2.5
2022-03-06 08:14:07,EG38,NAONSM43D8,NAO,1.4
2022-03-03 16:51:20,EG18,NORCBPLJD,NO,2.1
2022-03-10 23:07:33,KO01,NOX6GVWRD,NO,3.4
2022-03-06 14:14:36,NAO12,NOE1V2ISQ,NO,2.5
2022-03-01 05:30:04,EG15,NOXFGCAQV,NO,1.2
2022-03-08 07:51:56,NAO41,OO1B0Z3NX,OO,2.5
2022-03-22 17:28:25,EG37,NO7PTX63C,NO,1.4
2022-03-07 11:23:50,EG05,NOX6GVWRD,NO,1.7
2022-03-18 03:24:01,NAO23,NAOHAFEYUH,NAO,2.5
2022-03-18 18:54:57,EG01,NAOURTP0LZ,NAO,3.0
2022-03-06 09:22:52,NAO34,NAONSM43D8,NAO,2.5
2022-03-17 06:59:32,KO05,AMH9SDBDW,AM,1.9
2022-03-24 04:29:06,EG12,KOJDP0LVS,KO,0.5
2022-03-08 07:29:16,MO03,GEL6246HI,GE,2.1
2022-03-23 10:11:45,EG21,NAO5UQPGB7,NAO,1.6
2022-03-12 12:58:47,EG10,KOIXA11DP,KO,0.9
2022-03-16 00:00:34,KO09,NO7PTX63C,NO,2.05
2022-03-20 16:42:13,NAO39,EGVWPVS7H,EG,2.5
2022-03-21 07:47:14,NAO26,AMHJ7XVG0,AM,2.5
2022-03-07 14:46:19,MO08,NAOVZ41NAM,NAO,3.15
2022-03-19 02:35:06,MO02,OOQ0OXFQ8,OO,1.35
2022-03-05 04:35:03,NO07,EGRHOCN9J,EG,3.55
2022-03-03 04:36:18,NO07,MOJCKJLTE,MO,3.55
2022-03-02 00:04:16,EG14,KOWKTAKPU,KO,1.2
2022-03-10 03:12:07,NAO13,NOXFGCAQV,NO,2.5
2022-03-04 17:18:02,OO08,OO1B0Z3NX,OO,1.9
2022-03-27 10:37:01,EG26,NAOURTP0LZ,NAO,1.8
2022-03-09 13:43:56,EG26,KOIXA11DP,KO,1.8
2022-03-07 01:01:15,NAO12,GEL6246HI,GE,2.5
2022-03-04 07:25:21,AM06,GEL6246HI,GE,3.6
2022-03-11 21:57:35,AM03,EGUT0CVS4,EG,2.2
2022-03-15 22:20:26,OO07,GEJA1WJ0T,GE,1.9
2022-03-21 23:49:04,NAO33,EGC11ERTJ,EG,2.5
2022-03-19 17:35:04,NAO22,EGC11ERTJ,EG,2.5
2022-03-25 15:15:03,EG05,NAOVZ41NAM,NAO,1.7
2022-03-14 10:49:43,EG01,AMH9SDBDW,AM,3.0
2022-03-25 06:58:46,EG38,EGC11ERTJ,EG,1.4
2022-03-05 06:08:10,NO06,EGRHOCN9J,EG,3.25
2022-03-21 20:15:13,EG05,NAOBMYOFQE,NAO,1.7
2022-03-24 13:45:15,AM05,NAO5ZJA8DZ,NAO,3.6
2022-03-01 05:28:26,MO11,NOXFGCAQV,NO,2.05
2022-03-15 11:53:20,MO02,AMHJ7XVG0,AM,1.35
2022-03-06 23:15:31,AM08,KOJDP0LVS,KO,2.8
2022-03-25 11:56:56,NAO09,NO7PTX63C,NO,2.5
